"District","Income Streams","Cohort","Year","RTV","Control","Status","Values"
"Kanungu","Livestock Value","2018","Year 2",193.41,127.555752473785,"Control",127.555752473785
"Kanungu","PPI","2018","Year 2",24.17,29.64,"RTV",24.17
"Kanungu","PPI","2018","Year 2",24.17,29.64,"Control",29.64
"Kanungu","Salaried Employment","2019","Year 2",18.23,9.62399316473001,"RTV",18.23
"Kanungu","Salaried Employment","2019","Year 2",18.23,9.62399316473001,"Control",9.62399316473001
"Kanungu","Self-Income / Business","2019","Year 2",43.34,23.365003417635,"RTV",43.34
"Kanungu","Self-Income / Business","2019","Year 2",43.34,23.365003417635,"Control",23.365003417635
"Kanungu","Casual Labour Income","2019","Year 2",114.31,122.262200956938,"RTV",114.31
"Kanungu","Casual Labour Income","2019","Year 2",114.31,122.262200956938,"Control",122.262200956938
"Kanungu","Remit and Gifts Income","2019","Year 2",9.86,17.8755980861244,"RTV",9.86
"Kanungu","Remit and Gifts Income","2019","Year 2",9.86,17.8755980861244,"Control",17.8755980861244
"Kanungu","Rent Income","2019","Year 2",9.24,2.12918660287081,"RTV",9.24
"Kanungu","Rent Income","2019","Year 2",9.24,2.12918660287081,"Control",2.12918660287081
"Kanungu","Perennial Crop Income","2019","Year 2",108.73,86.7786397812714,"RTV",108.73
"Kanungu","Perennial Crop Income","2019","Year 2",108.73,86.7786397812714,"Control",86.7786397812714
"Kanungu","Seasonal Crop Income","2019","Year 2",224.97,76.2917532467532,"RTV",224.97
"Kanungu","Seasonal Crop Income","2019","Year 2",224.97,76.2917532467532,"Control",76.2917532467532
"Kanungu","Season1 Value","2019","Year 2",247.18,103.765345181135,"RTV",247.18
"Kanungu","Season1 Value","2019","Year 2",247.18,103.765345181135,"Control",103.765345181135
"Kanungu","Season2 Value","2019","Year 2",189.87,68.5982467532468,"RTV",189.87
"Kanungu","Season2 Value","2019","Year 2",189.87,68.5982467532468,"Control",68.5982467532468
"Kanungu","Perennial Value","2019","Year 2",170.75,182.726384142174,"RTV",170.75
"Kanungu","Perennial Value","2019","Year 2",170.75,182.726384142174,"Control",182.726384142174
"Kanungu","Annual Agric Value","2019","Year 2",607.8,355.089976076555,"RTV",607.8
"Kanungu","Annual Agric Value","2019","Year 2",607.8,355.089976076555,"Control",355.089976076555
"Kanungu","Livestock Income","2019","Year 2",29.55,32.2891326042379,"RTV",29.55
"Kanungu","Livestock Income","2019","Year 2",29.55,32.2891326042379,"Control",32.2891326042379
"Kanungu","Livestock Income/ Production","2019","Year 2",33.57,37.3335618591934,"RTV",33.57
"Kanungu","Livestock Income/ Production","2019","Year 2",33.57,37.3335618591934,"Control",37.3335618591934
"Kanungu","Livestock Value","2019","Year 2",265.07,190.199908407382,"RTV",265.07
"Kanungu","Livestock Value","2019","Year 2",265.07,190.199908407382,"Control",190.199908407382
"Kanungu","PPI","2019","Year 2",20.9,29.96,"RTV",20.9
"Kanungu","PPI","2019","Year 2",20.9,29.96,"Control",29.96
"Rukungiri","Salaried Employment","2019","Year 2",32.64,9.62399316473001,"RTV",32.64
"Rukungiri","Salaried Employment","2019","Year 2",32.64,9.62399316473001,"Control",9.62399316473001
"Rukungiri","Self-Income / Business","2019","Year 2",61.15,23.365003417635,"RTV",61.15
"Rukungiri","Self-Income / Business","2019","Year 2",61.15,23.365003417635,"Control",23.365003417635
"Rukungiri","Casual Labour Income","2019","Year 2",142.53,122.262200956938,"RTV",142.53
"Rukungiri","Casual Labour Income","2019","Year 2",142.53,122.262200956938,"Control",122.262200956938
"Rukungiri","Remit and Gifts Income","2019","Year 2",13.9,17.8755980861244,"RTV",13.9
"Rukungiri","Remit and Gifts Income","2019","Year 2",13.9,17.8755980861244,"Control",17.8755980861244
"Rukungiri","Rent Income","2019","Year 2",8.05,2.12918660287081,"RTV",8.05
"Rukungiri","Rent Income","2019","Year 2",8.05,2.12918660287081,"Control",2.12918660287081
"Rukungiri","Perennial Crop Income","2019","Year 2",165.7,86.7786397812714,"RTV",165.7
"Rukungiri","Perennial Crop Income","2019","Year 2",165.7,86.7786397812714,"Control",86.7786397812714
"Rukungiri","Seasonal Crop Income","2019","Year 2",191.15,76.2917532467532,"RTV",191.15
"Rukungiri","Seasonal Crop Income","2019","Year 2",191.15,76.2917532467532,"Control",76.2917532467532
"Rukungiri","Season1 Value","2019","Year 2",219.09,103.765345181135,"RTV",219.09
"Rukungiri","Season1 Value","2019","Year 2",219.09,103.765345181135,"Control",103.765345181135
"Rukungiri","Season2 Value","2019","Year 2",205.36,68.5982467532468,"RTV",205.36
"Rukungiri","Season2 Value","2019","Year 2",205.36,68.5982467532468,"Control",68.5982467532468
"Rukungiri","Perennial Value","2019","Year 2",300.5,182.726384142174,"RTV",300.5
"Rukungiri","Perennial Value","2019","Year 2",300.5,182.726384142174,"Control",182.726384142174
"Rukungiri","Annual Agric Value","2019","Year 2",724.95,355.089976076555,"RTV",724.95
"Rukungiri","Annual Agric Value","2019","Year 2",724.95,355.089976076555,"Control",355.089976076555
"Rukungiri","Livestock Income","2019","Year 2",24.17,32.2891326042379,"RTV",24.17
"Rukungiri","Livestock Income","2019","Year 2",24.17,32.2891326042379,"Control",32.2891326042379
"Rukungiri","Livestock Income/ Production","2019","Year 2",26.41,37.3335618591934,"RTV",26.41
"Rukungiri","Livestock Income/ Production","2019","Year 2",26.41,37.3335618591934,"Control",37.3335618591934
"Rukungiri","Livestock Value","2019","Year 2",451.18,190.199908407382,"RTV",451.18
"Rukungiri","Livestock Value","2019","Year 2",451.18,190.199908407382,"Control",190.199908407382
"Rukungiri","PPI","2019","Year 2",21.83,29.96,"RTV",21.83
"Rukungiri","PPI","2019","Year 2",21.83,29.96,"Control",29.96
"Kanungu","Salaried Employment","2020","Year 2",60.09,36.27,"RTV",60.09
"Kanungu","Salaried Employment","2020","Year 2",60.09,36.27,"Control",36.27
"Kanungu","Self-Income / Business","2020","Year 2",96.22,47.06,"RTV",96.22
"Kanungu","Self-Income / Business","2020","Year 2",96.22,47.06,"Control",47.06
"Kanungu","Casual Labour Income","2020","Year 2",90.41,114.78,"RTV",90.41
"Kanungu","Casual Labour Income","2020","Year 2",90.41,114.78,"Control",114.78
"Kanungu","Remit and Gifts Income","2020","Year 2",28.7,17.38,"RTV",28.7
"Kanungu","Remit and Gifts Income","2020","Year 2",28.7,17.38,"Control",17.38
"Kanungu","Rent Income","2020","Year 2",11.8,3.93,"RTV",11.8
"Kanungu","Rent Income","2020","Year 2",11.8,3.93,"Control",3.93
"Kanungu","Perennial Crop Income","2020","Year 2",145.84,58.24,"RTV",145.84
"Kanungu","Perennial Crop Income","2020","Year 2",145.84,58.24,"Control",58.24
"Kanungu","Seasonal Crop Income","2020","Year 2",190.68,79.21,"RTV",190.68
"Kanungu","Seasonal Crop Income","2020","Year 2",190.68,79.21,"Control",79.21
"Kanungu","Season1 Value","2020","Year 2",199.72,123.3,"RTV",199.72
"Kanungu","Season1 Value","2020","Year 2",199.72,123.3,"Control",123.3
"Kanungu","Season2 Value","2020","Year 2",184.69,68.03,"RTV",184.69
"Kanungu","Season2 Value","2020","Year 2",184.69,68.03,"Control",68.03
"Kanungu","Perennial Value","2020","Year 2",263.1,149.52,"RTV",263.1
"Kanungu","Perennial Value","2020","Year 2",263.1,149.52,"Control",149.52
"Kanungu","Annual Agric Value","2020","Year 2",647.51,340.85,"RTV",647.51
"Kanungu","Annual Agric Value","2020","Year 2",647.51,340.85,"Control",340.85
"Kanungu","Livestock Income","2020","Year 2",32.83,27.55,"RTV",32.83
"Kanungu","Livestock Income","2020","Year 2",32.83,27.55,"Control",27.55
"Kanungu","Livestock Income/ Production","2020","Year 2",36.91,30.89,"RTV",36.91
"Kanungu","Livestock Income/ Production","2020","Year 2",36.91,30.89,"Control",30.89
"Kanungu","Livestock Value","2020","Year 2",230.59,212.66,"RTV",230.59
"Kanungu","Livestock Value","2020","Year 2",230.59,212.66,"Control",212.66
"Kanungu","PPI","2020","Year 2",21.68,29.73,"RTV",21.68
"Kanungu","PPI","2020","Year 2",21.68,29.73,"Control",29.73
"Rukungiri","Salaried Employment","2020","Year 2",37.39,36.27,"RTV",37.39
"Rukungiri","Salaried Employment","2020","Year 2",37.39,36.27,"Control",36.27
"Rukungiri","Self-Income / Business","2020","Year 2",73.87,47.06,"RTV",73.87
"Rukungiri","Self-Income / Business","2020","Year 2",73.87,47.06,"Control",47.06
"Rukungiri","Casual Labour Income","2020","Year 2",116.87,114.78,"RTV",116.87
"Rukungiri","Casual Labour Income","2020","Year 2",116.87,114.78,"Control",114.78
"Rukungiri","Remit and Gifts Income","2020","Year 2",30.15,17.38,"RTV",30.15
"Rukungiri","Remit and Gifts Income","2020","Year 2",30.15,17.38,"Control",17.38
"Rukungiri","Rent Income","2020","Year 2",5.87,3.93,"RTV",5.87
"Rukungiri","Rent Income","2020","Year 2",5.87,3.93,"Control",3.93
"Rukungiri","Perennial Crop Income","2020","Year 2",108.49,58.24,"RTV",108.49
"Rukungiri","Perennial Crop Income","2020","Year 2",108.49,58.24,"Control",58.24
"Rukungiri","Seasonal Crop Income","2020","Year 2",159.07,79.21,"RTV",159.07
"Rukungiri","Seasonal Crop Income","2020","Year 2",159.07,79.21,"Control",79.21
"Rukungiri","Season1 Value","2020","Year 2",180.11,123.3,"RTV",180.11
"Rukungiri","Season1 Value","2020","Year 2",180.11,123.3,"Control",123.3
"Rukungiri","Season2 Value","2020","Year 2",171.14,68.03,"RTV",171.14
"Rukungiri","Season2 Value","2020","Year 2",171.14,68.03,"Control",68.03
"Rukungiri","Perennial Value","2020","Year 2",223.63,149.52,"RTV",223.63
"Rukungiri","Perennial Value","2020","Year 2",223.63,149.52,"Control",149.52
"Rukungiri","Annual Agric Value","2020","Year 2",574.88,340.85,"RTV",574.88
"Rukungiri","Annual Agric Value","2020","Year 2",574.88,340.85,"Control",340.85
"Rukungiri","Livestock Income","2020","Year 2",21.45,27.55,"RTV",21.45
"Rukungiri","Livestock Income","2020","Year 2",21.45,27.55,"Control",27.55
"Rukungiri","Livestock Income/ Production","2020","Year 2",25.39,30.89,"RTV",25.39
"Rukungiri","Livestock Income/ Production","2020","Year 2",25.39,30.89,"Control",30.89
"Rukungiri","Livestock Value","2020","Year 2",221.56,212.66,"RTV",221.56
"Rukungiri","Livestock Value","2020","Year 2",221.56,212.66,"Control",212.66
"Rukungiri","PPI","2020","Year 2",21.81,29.73,"RTV",21.81
"Rukungiri","PPI","2020","Year 2",21.81,29.73,"Control",29.73
"Mitooma","Salaried Employment","2020","Year 2",40.37,46.58,"RTV",40.37
"Mitooma","Salaried Employment","2020","Year 2",40.37,46.58,"Control",46.58
"Mitooma","Self-Income / Business","2020","Year 2",98.97,73.93,"RTV",98.97
"Mitooma","Self-Income / Business","2020","Year 2",98.97,73.93,"Control",73.93
"Mitooma","Casual Labour Income","2020","Year 2",90.12,104.25,"RTV",90.12
"Mitooma","Casual Labour Income","2020","Year 2",90.12,104.25,"Control",104.25
"Mitooma","Remit and Gifts Income","2020","Year 2",42.01,34.84,"RTV",42.01
"Mitooma","Remit and Gifts Income","2020","Year 2",42.01,34.84,"Control",34.84
"Mitooma","Rent Income","2020","Year 2",4.68,3.18,"RTV",4.68
"Mitooma","Rent Income","2020","Year 2",4.68,3.18,"Control",3.18
"Mitooma","Perennial Crop Income","2020","Year 2",197.67,74.68,"RTV",197.67
"Mitooma","Perennial Crop Income","2020","Year 2",197.67,74.68,"Control",74.68
"Mitooma","Seasonal Crop Income","2020","Year 2",58.61,28.11,"RTV",58.61
"Mitooma","Seasonal Crop Income","2020","Year 2",58.61,28.11,"Control",28.11
"Mitooma","Season1 Value","2020","Year 2",99.13,60.3,"RTV",99.13
"Mitooma","Season1 Value","2020","Year 2",99.13,60.3,"Control",60.3
"Mitooma","Season2 Value","2020","Year 2",87.88,46.26,"RTV",87.88
"Mitooma","Season2 Value","2020","Year 2",87.88,46.26,"Control",46.26
"Mitooma","Perennial Value","2020","Year 2",400.99,226.06,"RTV",400.99
"Mitooma","Perennial Value","2020","Year 2",400.99,226.06,"Control",226.06
"Mitooma","Annual Agric Value","2020","Year 2",588,332.61,"RTV",588
"Mitooma","Annual Agric Value","2020","Year 2",588,332.61,"Control",332.61
"Mitooma","Livestock Income","2020","Year 2",25.9,14.32,"RTV",25.9
"Mitooma","Livestock Income","2020","Year 2",25.9,14.32,"Control",14.32
"Mitooma","Livestock Income/ Production","2020","Year 2",27.95,15.68,"RTV",27.95
"Mitooma","Livestock Income/ Production","2020","Year 2",27.95,15.68,"Control",15.68
"Mitooma","Livestock Value","2020","Year 2",215.58,108.41,"RTV",215.58
"Mitooma","Livestock Value","2020","Year 2",215.58,108.41,"Control",108.41
"Mitooma","PPI","2020","Year 2",21.43,26.14,"RTV",21.43
"Mitooma","PPI","2020","Year 2",21.43,26.14,"Control",26.14
"Kagadi","Salaried Employment","2020","Year 2",17.92,46.58,"RTV",17.92
"Kagadi","Salaried Employment","2020","Year 2",17.92,46.58,"Control",46.58
"Kagadi","Self-Income / Business","2020","Year 2",104.55,73.93,"RTV",104.55
"Kagadi","Self-Income / Business","2020","Year 2",104.55,73.93,"Control",73.93
"Kagadi","Casual Labour Income","2020","Year 2",122.75,104.25,"RTV",122.75
"Kagadi","Casual Labour Income","2020","Year 2",122.75,104.25,"Control",104.25
"Kagadi","Remit and Gifts Income","2020","Year 2",14.93,34.84,"RTV",14.93
"Kagadi","Remit and Gifts Income","2020","Year 2",14.93,34.84,"Control",34.84
"Kagadi","Rent Income","2020","Year 2",3.37,3.18,"RTV",3.37
"Kagadi","Rent Income","2020","Year 2",3.37,3.18,"Control",3.18
"Kagadi","Perennial Crop Income","2020","Year 2",69.64,74.68,"RTV",69.64
"Kagadi","Perennial Crop Income","2020","Year 2",69.64,74.68,"Control",74.68
"Kagadi","Seasonal Crop Income","2020","Year 2",250.7,28.11,"RTV",250.7
"Kagadi","Seasonal Crop Income","2020","Year 2",250.7,28.11,"Control",28.11
"Kagadi","Season1 Value","2020","Year 2",244.46,60.3,"RTV",244.46
"Kagadi","Season1 Value","2020","Year 2",244.46,60.3,"Control",60.3
"Kagadi","Season2 Value","2020","Year 2",182.92,46.26,"RTV",182.92
"Kagadi","Season2 Value","2020","Year 2",182.92,46.26,"Control",46.26
"Kagadi","Perennial Value","2020","Year 2",120.27,226.06,"RTV",120.27
"Kagadi","Perennial Value","2020","Year 2",120.27,226.06,"Control",226.06
"Kagadi","Annual Agric Value","2020","Year 2",547.65,332.61,"RTV",547.65
"Kagadi","Annual Agric Value","2020","Year 2",547.65,332.61,"Control",332.61
"Kagadi","Livestock Income","2020","Year 2",37.69,14.32,"RTV",37.69
"Kagadi","Livestock Income","2020","Year 2",37.69,14.32,"Control",14.32
"Kagadi","Livestock Income/ Production","2020","Year 2",41.31,15.68,"RTV",41.31
"Kagadi","Livestock Income/ Production","2020","Year 2",41.31,15.68,"Control",15.68
"Kagadi","Livestock Value","2020","Year 2",132.08,108.41,"RTV",132.08
"Kagadi","Livestock Value","2020","Year 2",132.08,108.41,"Control",108.41
"Kagadi","PPI","2020","Year 2",22.12,26.14,"RTV",22.12
"Kagadi","PPI","2020","Year 2",22.12,26.14,"Control",26.14
"Kanungu","Salaried Employment","2021","Year 2",56.86,23.905796,"RTV",56.86
"Kanungu","Salaried Employment","2021","Year 2",56.86,23.905796,"Control",23.905796
"Kanungu","Self-Income / Business","2021","Year 2",82.43,82.427847,"RTV",82.43
"Kanungu","Self-Income / Business","2021","Year 2",82.43,82.427847,"Control",82.427847
"Kanungu","Casual Labour Income","2021","Year 2",69.67,69.67278,"RTV",69.67
"Kanungu","Casual Labour Income","2021","Year 2",69.67,69.67278,"Control",69.67278
"Kanungu","Remit and Gifts Income","2021","Year 2",37.39,37.394595,"RTV",37.39
"Kanungu","Remit and Gifts Income","2021","Year 2",37.39,37.394595,"Control",37.394595
"Kanungu","Rent Income","2021","Year 2",8.58,8.579853,"RTV",8.58
"Kanungu","Rent Income","2021","Year 2",8.58,8.579853,"Control",8.579853
"Kanungu","Perennial Crop Income","2021","Year 2",202.31,89.61655,"RTV",202.31
"Kanungu","Perennial Crop Income","2021","Year 2",202.31,89.61655,"Control",89.61655
"Kanungu","Seasonal Crop Income","2021","Year 2",149.66,81.824289,"RTV",149.66
"Kanungu","Seasonal Crop Income","2021","Year 2",149.66,81.824289,"Control",81.824289
"Kanungu","Season1 Value","2021","Year 2",222.68,173.106264,"RTV",222.68
"Kanungu","Season1 Value","2021","Year 2",222.68,173.106264,"Control",173.106264
"Kanungu","Season2 Value","2021","Year 2",174.45,95.105384,"RTV",174.45
"Kanungu","Season2 Value","2021","Year 2",174.45,95.105384,"Control",95.105384
"Kanungu","Perennial Value","2021","Year 2",406.03,170.935802,"RTV",406.03
"Kanungu","Perennial Value","2021","Year 2",406.03,170.935802,"Control",170.935802
"Kanungu","Annual Agric Value","2021","Year 2",803.16,439.14745,"RTV",803.16
"Kanungu","Annual Agric Value","2021","Year 2",803.16,439.14745,"Control",439.14745
"Kanungu","Livestock Income","2021","Year 2",29.3,28.03561,"RTV",29.3
"Kanungu","Livestock Income","2021","Year 2",29.3,28.03561,"Control",28.03561
"Kanungu","Livestock Income/ Production","2021","Year 2",34.02,30.466624,"RTV",34.02
"Kanungu","Livestock Income/ Production","2021","Year 2",34.02,30.466624,"Control",30.466624
"Kanungu","Livestock Value","2021","Year 2",264.13,241.17259,"RTV",264.13
"Kanungu","Livestock Value","2021","Year 2",264.13,241.17259,"Control",241.17259
"Kanungu","PPI","2021","Year 2",20.6,27.645144,"RTV",20.6
"Kanungu","PPI","2021","Year 2",20.6,27.645144,"Control",27.645144
"Rukungiri","Salaried Employment","2021","Year 2",42.85,23.905796,"RTV",42.85
"Rukungiri","Salaried Employment","2021","Year 2",42.85,23.905796,"Control",23.905796
"Rukungiri","Self-Income / Business","2021","Year 2",83.79,82.427847,"RTV",83.79
"Rukungiri","Self-Income / Business","2021","Year 2",83.79,82.427847,"Control",82.427847
"Rukungiri","Casual Labour Income","2021","Year 2",84.12,69.67278,"RTV",84.12
"Rukungiri","Casual Labour Income","2021","Year 2",84.12,69.67278,"Control",69.67278
"Rukungiri","Remit and Gifts Income","2021","Year 2",41.87,37.394595,"RTV",41.87
"Rukungiri","Remit and Gifts Income","2021","Year 2",41.87,37.394595,"Control",37.394595
"Rukungiri","Rent Income","2021","Year 2",7.77,8.579853,"RTV",7.77
"Rukungiri","Rent Income","2021","Year 2",7.77,8.579853,"Control",8.579853
"Rukungiri","Perennial Crop Income","2021","Year 2",188.4,89.61655,"RTV",188.4
"Rukungiri","Perennial Crop Income","2021","Year 2",188.4,89.61655,"Control",89.61655
"Rukungiri","Seasonal Crop Income","2021","Year 2",126.95,81.824289,"RTV",126.95
"Rukungiri","Seasonal Crop Income","2021","Year 2",126.95,81.824289,"Control",81.824289
"Rukungiri","Season1 Value","2021","Year 2",181.34,173.106264,"RTV",181.34
"Rukungiri","Season1 Value","2021","Year 2",181.34,173.106264,"Control",173.106264
"Rukungiri","Season2 Value","2021","Year 2",149.49,95.105384,"RTV",149.49
"Rukungiri","Season2 Value","2021","Year 2",149.49,95.105384,"Control",95.105384
"Rukungiri","Perennial Value","2021","Year 2",384.19,170.935802,"RTV",384.19
"Rukungiri","Perennial Value","2021","Year 2",384.19,170.935802,"Control",170.935802
"Rukungiri","Annual Agric Value","2021","Year 2",715.02,439.14745,"RTV",715.02
"Rukungiri","Annual Agric Value","2021","Year 2",715.02,439.14745,"Control",439.14745
"Rukungiri","Livestock Income","2021","Year 2",21.77,28.03561,"RTV",21.77
"Rukungiri","Livestock Income","2021","Year 2",21.77,28.03561,"Control",28.03561
"Rukungiri","Livestock Income/ Production","2021","Year 2",23.59,30.466624,"RTV",23.59
"Rukungiri","Livestock Income/ Production","2021","Year 2",23.59,30.466624,"Control",30.466624
"Rukungiri","Livestock Value","2021","Year 2",223.85,241.17259,"RTV",223.85
"Rukungiri","Livestock Value","2021","Year 2",223.85,241.17259,"Control",241.17259
"Rukungiri","PPI","2021","Year 2",19.25,27.645144,"RTV",19.25
"Rukungiri","PPI","2021","Year 2",19.25,27.645144,"Control",27.645144
"Mitooma","Salaried Employment","2021","Year 2",44.44,50.32835,"RTV",44.44
"Mitooma","Salaried Employment","2021","Year 2",44.44,50.32835,"Control",50.32835
"Mitooma","Self-Income / Business","2021","Year 2",113.17,63.864964,"RTV",113.17
"Mitooma","Self-Income / Business","2021","Year 2",113.17,63.864964,"Control",63.864964
"Mitooma","Casual Labour Income","2021","Year 2",81.72,101.994654,"RTV",81.72
"Mitooma","Casual Labour Income","2021","Year 2",81.72,101.994654,"Control",101.994654
"Mitooma","Remit and Gifts Income","2021","Year 2",35.13,29.736825,"RTV",35.13
"Mitooma","Remit and Gifts Income","2021","Year 2",35.13,29.736825,"Control",29.736825
"Mitooma","Rent Income","2021","Year 2",5.46,4.348084,"RTV",5.46
"Mitooma","Rent Income","2021","Year 2",5.46,4.348084,"Control",4.348084
"Mitooma","Perennial Crop Income","2021","Year 2",172.76,78.579464,"RTV",172.76
"Mitooma","Perennial Crop Income","2021","Year 2",172.76,78.579464,"Control",78.579464
"Mitooma","Seasonal Crop Income","2021","Year 2",82.98,30.053312,"RTV",82.98
"Mitooma","Seasonal Crop Income","2021","Year 2",82.98,30.053312,"Control",30.053312
"Mitooma","Season1 Value","2021","Year 2",169.32,90.824291,"RTV",169.32
"Mitooma","Season1 Value","2021","Year 2",169.32,90.824291,"Control",90.824291
"Mitooma","Season2 Value","2021","Year 2",114.5,57.668003,"RTV",114.5
"Mitooma","Season2 Value","2021","Year 2",114.5,57.668003,"Control",57.668003
"Mitooma","Perennial Value","2021","Year 2",364.67,208.959195,"RTV",364.67
"Mitooma","Perennial Value","2021","Year 2",364.67,208.959195,"Control",208.959195
"Mitooma","Annual Agric Value","2021","Year 2",648.49,357.45149,"RTV",648.49
"Mitooma","Annual Agric Value","2021","Year 2",648.49,357.45149,"Control",357.45149
"Mitooma","Livestock Income","2021","Year 2",19.82,10.592714,"RTV",19.82
"Mitooma","Livestock Income","2021","Year 2",19.82,10.592714,"Control",10.592714
"Mitooma","Livestock Income/ Production","2021","Year 2",22.23,11.841105,"RTV",22.23
"Mitooma","Livestock Income/ Production","2021","Year 2",22.23,11.841105,"Control",11.841105
"Mitooma","Livestock Value","2021","Year 2",219.75,93.930304,"RTV",219.75
"Mitooma","Livestock Value","2021","Year 2",219.75,93.930304,"Control",93.930304
"Mitooma","PPI","2021","Year 2",20.89,25.099267,"RTV",20.89
"Mitooma","PPI","2021","Year 2",20.89,25.099267,"Control",25.099267
"Rubanda","Salaried Employment","2021","Year 2",49.01,33.968321,"RTV",49.01
"Rubanda","Salaried Employment","2021","Year 2",49.01,33.968321,"Control",33.968321
"Rubanda","Self-Income / Business","2021","Year 2",61.49,20.732767,"RTV",61.49
"Rubanda","Self-Income / Business","2021","Year 2",61.49,20.732767,"Control",20.732767
"Rubanda","Casual Labour Income","2021","Year 2",52.68,89.665025,"RTV",52.68
"Rubanda","Casual Labour Income","2021","Year 2",52.68,89.665025,"Control",89.665025
"Rubanda","Remit and Gifts Income","2021","Year 2",33.9,22.178117,"RTV",33.9
"Rubanda","Remit and Gifts Income","2021","Year 2",33.9,22.178117,"Control",22.178117
"Rubanda","Rent Income","2021","Year 2",7.15,8.838568,"RTV",7.15
"Rubanda","Rent Income","2021","Year 2",7.15,8.838568,"Control",8.838568
"Rubanda","Perennial Crop Income","2021","Year 2",25.74,8.731767,"RTV",25.74
"Rubanda","Perennial Crop Income","2021","Year 2",25.74,8.731767,"Control",8.731767
"Rubanda","Seasonal Crop Income","2021","Year 2",254.82,72.337288,"RTV",254.82
"Rubanda","Seasonal Crop Income","2021","Year 2",254.82,72.337288,"Control",72.337288
"Rubanda","Season1 Value","2021","Year 2",295.72,153.175139,"RTV",295.72
"Rubanda","Season1 Value","2021","Year 2",295.72,153.175139,"Control",153.175139
"Rubanda","Season2 Value","2021","Year 2",264.45,127.755707,"RTV",264.45
"Rubanda","Season2 Value","2021","Year 2",264.45,127.755707,"Control",127.755707
"Rubanda","Perennial Value","2021","Year 2",70.18,30.763273,"RTV",70.18
"Rubanda","Perennial Value","2021","Year 2",70.18,30.763273,"Control",30.763273
"Rubanda","Annual Agric Value","2021","Year 2",630.35,311.694119,"RTV",630.35
"Rubanda","Annual Agric Value","2021","Year 2",630.35,311.694119,"Control",311.694119
"Rubanda","Livestock Income","2021","Year 2",51.72,4.981239,"RTV",51.72
"Rubanda","Livestock Income","2021","Year 2",51.72,4.981239,"Control",4.981239
"Rubanda","Livestock Income/ Production","2021","Year 2",57.03,6.16247,"RTV",57.03
"Rubanda","Livestock Income/ Production","2021","Year 2",57.03,6.16247,"Control",6.16247
"Rubanda","Livestock Value","2021","Year 2",306.18,92.678482,"RTV",306.18
"Rubanda","Livestock Value","2021","Year 2",306.18,92.678482,"Control",92.678482
"Rubanda","PPI","2021","Year 2",22.51,25.190896,"RTV",22.51
"Rubanda","PPI","2021","Year 2",22.51,25.190896,"Control",25.190896
"Kanungu","Salaried Employment","2022","Year 2",50.59,25.27,"RTV",50.59
"Kanungu","Salaried Employment","2022","Year 2",50.59,25.27,"Control",25.27
"Kanungu","Self-Income / Business","2022","Year 2",70.43,52.54,"RTV",70.43
"Kanungu","Self-Income / Business","2022","Year 2",70.43,52.54,"Control",52.54
"Kanungu","Casual Labour Income","2022","Year 2",47.85,108.19,"RTV",47.85
"Kanungu","Casual Labour Income","2022","Year 2",47.85,108.19,"Control",108.19
"Kanungu","Remit and Gifts Income","2022","Year 2",47.12,29.05,"RTV",47.12
"Kanungu","Remit and Gifts Income","2022","Year 2",47.12,29.05,"Control",29.05
"Kanungu","Rent Income","2022","Year 2",13.03,3.63,"RTV",13.03
"Kanungu","Rent Income","2022","Year 2",13.03,3.63,"Control",3.63
"Kanungu","Perennial Crop Income","2022","Year 2",209.87,95.52,"RTV",209.87
"Kanungu","Perennial Crop Income","2022","Year 2",209.87,95.52,"Control",95.52
"Kanungu","Seasonal Crop Income","2022","Year 2",147.48,93.47,"RTV",147.48
"Kanungu","Seasonal Crop Income","2022","Year 2",147.48,93.47,"Control",93.47
"Kanungu","Season1 Value","2022","Year 2",223.36,189.35,"RTV",223.36
"Kanungu","Season1 Value","2022","Year 2",223.36,189.35,"Control",189.35
"Kanungu","Season2 Value","2022","Year 2",198.03,105.45,"RTV",198.03
"Kanungu","Season2 Value","2022","Year 2",198.03,105.45,"Control",105.45
"Kanungu","Perennial Value","2022","Year 2",339.17,183.72,"RTV",339.17
"Kanungu","Perennial Value","2022","Year 2",339.17,183.72,"Control",183.72
"Kanungu","Annual Agric Value","2022","Year 2",760.55,478.51,"RTV",760.55
"Kanungu","Annual Agric Value","2022","Year 2",760.55,478.51,"Control",478.51
"Kanungu","Livestock Income","2022","Year 2",30.85,13.81,"RTV",30.85
"Kanungu","Livestock Income","2022","Year 2",30.85,13.81,"Control",13.81
"Kanungu","Livestock Income/ Production","2022","Year 2",38.64,15.74,"RTV",38.64
"Kanungu","Livestock Income/ Production","2022","Year 2",38.64,15.74,"Control",15.74
"Kanungu","Livestock Value","2022","Year 2",249.7,236.56,"RTV",249.7
"Kanungu","Livestock Value","2022","Year 2",249.7,236.56,"Control",236.56
"Kanungu","PPI","2022","Year 2",20.08,26.68,"RTV",20.08
"Kanungu","PPI","2022","Year 2",20.08,26.68,"Control",26.68
"Rukungiri","Salaried Employment","2022","Year 2",44.45,25.27,"RTV",44.45
"Rukungiri","Salaried Employment","2022","Year 2",44.45,25.27,"Control",25.27
"Rukungiri","Self-Income / Business","2022","Year 2",70.99,52.54,"RTV",70.99
"Rukungiri","Self-Income / Business","2022","Year 2",70.99,52.54,"Control",52.54
